"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"ampD",0.124434731176859,5.22967218264563,0.622069006038899,0.442653887352726,0.999975873731661,"SL1344_0146","ampD"
"ampE",0.0044196077576163,4.76427698228972,0.000351365416760862,0.985293548224484,0.999975873731661,"SL1344_0147","ampE"
"SL1344_0148",-0.0156073438505055,3.54711099011677,0.0118721598831377,0.9215124736091,0.999975873731661,"SL1344_0148","SL1344_0148"
"SL1344_0149",-0.284623355241403,3.15076228552548,1.02984103640616,0.326399269587588,0.999975873731661,"SL1344_0149","SL1344_0149"
"aroP",-0.0470852222348803,5.32596243898113,0.10895495501755,0.745934273673143,0.999975873731661,"SL1344_0150","aroP"
"pdhR",-0.0986810161503954,8.1331346196515,0.282077093958028,0.603174127305903,0.999975873731661,"SL1344_0151","pdhR"
"aceE",-0.250778232233262,11.8552829892109,2.3457612171861,0.146586749837113,0.999975873731661,"SL1344_0152","aceE"
"lpdA",-0.191668247397537,10.9805247632375,2.11909226385737,0.166227553395789,0.999975873731661,"SL1344_0154","lpdA"
"SL1344_0155",-0.2990152962767,2.07498387818041,0.868010820355301,0.36636420777076,0.999975873731661,"SL1344_0155","SL1344_0155"
"SL1344_0156",-0.195755100493411,2.25206284351044,0.410034616457716,0.531680711727642,0.999975873731661,"SL1344_0156","SL1344_0156"
"yacH",0.133423231326135,4.18970242420453,0.571168485079758,0.461581547795587,0.999975873731661,"SL1344_0157","yacH"
